"departureDate","returnDate","price","holiday","daysBeforeDeparture","origin","destination"
16,21,26,"n",180,6,2
16,21,27,"n",179,6,2
16,21,27,"n",178,6,2
16,21,27,"n",177,6,2
16,21,27,"n",176,6,2
16,21,27,"n",175,6,2
16,21,27,"n",174,6,2
16,21,25,"n",173,6,2
16,21,27,"n",172,6,2
16,21,27,"n",171,6,2
16,21,27,"n",170,6,2
16,21,27,"n",169,6,2
16,21,27,"n",168,6,2
16,21,27,"n",167,6,2
16,21,23,"n",166,6,2
16,21,24,"n",165,6,2
16,21,23,"n",164,6,2
16,21,23,"n",163,6,2
16,21,24,"n",162,6,2
16,21,26,"n",161,6,2
16,21,27,"n",160,6,2
16,21,27,"n",159,6,2
16,21,27,"n",158,6,2
16,21,27,"n",157,6,2
16,21,27,"n",156,6,2
16,21,27,"n",155,6,2
16,21,27,"n",154,6,2
16,21,28,"n",153,6,2
16,21,26,"n",152,6,2
16,21,27,"n",151,6,2
16,21,27,"n",150,6,2
16,21,26,"n",149,6,2
16,21,26,"n",148,6,2
16,21,26,"n",147,6,2
16,21,26,"n",146,6,2
16,21,26,"n",145,6,2
16,21,26,"n",144,6,2
16,21,26,"n",143,6,2
16,21,26,"n",142,6,2
16,21,26,"n",141,6,2
16,21,26,"n",140,6,2
16,21,26,"n",139,6,2
16,21,26,"n",138,6,2
16,21,26,"n",137,6,2
16,21,26,"n",136,6,2
16,21,26,"n",135,6,2
16,21,26,"n",134,6,2
16,21,26,"n",133,6,2
16,21,26,"n",132,6,2
16,21,26,"n",131,6,2
16,21,26,"n",130,6,2
16,21,26,"n",129,6,2
16,21,30,"n",128,6,2
16,21,27,"n",127,6,2
16,21,23,"n",126,6,2
16,21,23,"n",125,6,2
16,21,23,"n",124,6,2
16,21,23,"n",123,6,2
16,21,23,"n",122,6,2
16,21,22,"n",121,6,2
16,21,22,"n",120,6,2
16,21,22,"n",119,6,2
16,21,23,"n",118,6,2
16,21,23,"n",117,6,2
16,21,23,"n",116,6,2
16,21,23,"n",115,6,2
16,21,23,"n",114,6,2
16,21,23,"n",113,6,2
16,21,22,"n",112,6,2
16,21,22,"n",111,6,2
16,21,20,"n",110,6,2
16,21,20,"n",109,6,2
16,21,20,"n",108,6,2
16,21,22,"n",107,6,2
16,21,22,"n",106,6,2
16,21,22,"n",105,6,2
16,21,22,"n",104,6,2
16,21,22,"n",103,6,2
16,21,20,"n",102,6,2
16,21,20,"n",101,6,2
16,21,20,"n",100,6,2
16,21,20,"n",99,6,2
16,21,20,"n",98,6,2
16,21,20,"n",97,6,2
16,21,20,"n",96,6,2
16,21,21,"n",95,6,2
16,21,21,"n",94,6,2
16,21,21,"n",93,6,2
16,21,21,"n",92,6,2
16,21,21,"n",91,6,2
16,21,21,"n",90,6,2
16,21,21,"n",89,6,2
16,21,21,"n",88,6,2
16,21,21,"n",87,6,2
16,21,21,"n",86,6,2
16,21,21,"n",85,6,2
16,21,21,"n",84,6,2
16,21,21,"n",83,6,2
16,21,24,"n",82,6,2
16,21,24,"n",81,6,2
16,21,24,"n",80,6,2
16,21,24,"n",79,6,2
16,21,24,"n",78,6,2
16,21,24,"n",77,6,2
16,21,24,"n",76,6,2
16,21,24,"n",75,6,2
16,21,24,"n",74,6,2
16,21,24,"n",73,6,2
16,21,23,"n",72,6,2
16,21,23,"n",71,6,2
16,21,23,"n",70,6,2
16,21,23,"n",69,6,2
16,21,23,"n",68,6,2
16,21,24,"n",67,6,2
16,21,24,"n",66,6,2
16,21,24,"n",65,6,2
16,21,24,"n",64,6,2
16,21,24,"n",63,6,2
16,21,24,"n",62,6,2
16,21,23,"n",61,6,2
16,21,23,"n",60,6,2
16,21,23,"n",59,6,2
16,21,23,"n",58,6,2
16,21,23,"n",57,6,2
16,21,24,"n",56,6,2
16,21,24,"n",55,6,2
16,21,25,"n",54,6,2
16,21,25,"n",53,6,2
16,21,25,"n",52,6,2
16,21,25,"n",51,6,2
16,21,25,"n",50,6,2
16,21,24,"n",49,6,2
16,21,22,"n",48,6,2
16,21,22,"n",47,6,2
16,21,24,"n",46,6,2
16,21,24,"n",45,6,2
16,21,24,"n",44,6,2
16,21,24,"n",43,6,2
16,21,24,"n",42,6,2
16,21,26,"n",41,6,2
16,21,26,"n",40,6,2
16,21,26,"n",39,6,2
16,21,27,"n",38,6,2
16,21,26,"n",37,6,2
16,21,27,"n",36,6,2
16,21,28,"n",35,6,2
16,21,28,"n",34,6,2
16,21,28,"n",33,6,2
16,21,28,"n",32,6,2
16,21,28,"n",31,6,2
16,21,21,"n",30,6,2
16,21,28,"n",29,6,2
16,21,28,"n",28,6,2
16,21,28,"n",27,6,2
16,21,29,"n",26,6,2
16,21,26,"n",25,6,2
16,21,29,"n",24,6,2
16,21,29,"n",23,6,2
16,21,30,"n",22,6,2
16,21,32,"n",21,6,2
16,21,29,"n",20,6,2
16,21,31,"n",19,6,2
16,21,33,"n",18,6,2
16,21,34,"n",17,6,2
16,21,35,"n",16,6,2
16,21,35,"n",15,6,2
16,21,30,"n",14,6,2
16,21,32,"n",13,6,2
16,21,28,"n",12,6,2
16,21,31,"n",11,6,2
16,21,35,"n",10,6,2
16,21,40,"n",9,6,2
16,21,32,"n",8,6,2
16,21,36,"n",7,6,2
16,21,38,"n",6,6,2
16,21,39,"n",5,6,2
16,21,35,"n",4,6,2
16,21,27,"n",3,6,2
16,21,25,"n",2,6,2
16,21,21,"n",1,6,2
16,22,26,"n",180,6,2
16,22,27,"n",179,6,2
16,22,27,"n",178,6,2
16,22,27,"n",177,6,2
16,22,27,"n",176,6,2
16,22,27,"n",175,6,2
16,22,27,"n",174,6,2
16,22,24,"n",173,6,2
16,22,26,"n",172,6,2
16,22,26,"n",171,6,2
16,22,26,"n",170,6,2
16,22,26,"n",169,6,2
16,22,26,"n",168,6,2
16,22,27,"n",167,6,2
16,22,23,"n",166,6,2
16,22,23,"n",165,6,2
16,22,23,"n",164,6,2
16,22,23,"n",163,6,2
16,22,24,"n",162,6,2
16,22,24,"n",161,6,2
16,22,24,"n",160,6,2
16,22,24,"n",159,6,2
16,22,24,"n",158,6,2
16,22,24,"n",157,6,2
16,22,24,"n",156,6,2
16,22,24,"n",155,6,2
16,22,24,"n",154,6,2
16,22,24,"n",153,6,2
16,22,24,"n",152,6,2
16,22,27,"n",151,6,2
16,22,27,"n",150,6,2
16,22,27,"n",149,6,2
16,22,26,"n",148,6,2
16,22,26,"n",147,6,2
16,22,26,"n",146,6,2
16,22,26,"n",145,6,2
16,22,26,"n",144,6,2
16,22,26,"n",143,6,2
16,22,26,"n",142,6,2
16,22,26,"n",141,6,2
16,22,26,"n",140,6,2
16,22,26,"n",139,6,2
16,22,26,"n",138,6,2
16,22,26,"n",137,6,2
16,22,26,"n",136,6,2
16,22,26,"n",135,6,2
16,22,26,"n",134,6,2
16,22,26,"n",133,6,2
