"departureDate","returnDate","price","holiday","daysBeforeDeparture","origin","destination"
14,16,16,"e",36,2,9
14,16,17,"e",35,2,9
14,16,17,"e",34,2,9
14,16,17,"e",33,2,9
14,16,17,"e",32,2,9
14,16,17,"e",31,2,9
14,16,19,"e",30,2,9
14,16,19,"e",29,2,9
14,15,20,"e",119,2,9
14,15,20,"e",118,2,9
14,15,20,"e",117,2,9
14,15,20,"e",116,2,9
14,16,17,"e",28,2,9
14,16,17,"e",27,2,9
14,16,17,"e",26,2,9
14,16,19,"e",25,2,9
14,16,17,"e",24,2,9
14,16,18,"e",23,2,9
14,15,20,"e",115,2,9
14,15,20,"e",114,2,9
14,15,19,"e",113,2,9
14,15,19,"e",112,2,9
14,15,19,"e",111,2,9
14,16,18,"e",22,2,9
14,16,18,"e",21,2,9
14,15,19,"e",110,2,9
14,16,16,"e",20,2,9
14,16,16,"e",19,2,9
14,16,16,"e",18,2,9
14,16,16,"e",17,2,9
14,15,20,"e",109,2,9
14,15,21,"e",108,2,9
14,16,15,"e",16,2,9
14,15,20,"e",107,2,9
14,16,14,"e",15,2,9
14,15,19,"e",106,2,9
14,15,19,"e",105,2,9
14,15,20,"e",104,2,9
14,15,21,"e",103,2,9
14,15,19,"e",102,2,9
14,15,19,"e",101,2,9
14,15,18,"e",100,2,9
14,15,18,"e",99,2,9
14,15,18,"e",98,2,9
14,15,20,"e",97,2,9
14,15,20,"e",96,2,9
14,15,21,"e",95,2,9
14,15,21,"e",94,2,9
14,15,21,"e",93,2,9
14,15,21,"e",92,2,9
14,15,21,"e",91,2,9
14,15,20,"e",90,2,9
14,16,18,"e",14,2,9
14,15,20,"e",89,2,9
14,15,20,"e",88,2,9
14,15,20,"e",87,2,9
14,15,20,"e",86,2,9
14,15,20,"e",85,2,9
14,15,20,"e",84,2,9
14,15,20,"e",83,2,9
14,15,20,"e",82,2,9
14,15,20,"e",81,2,9
14,15,20,"e",80,2,9
14,15,19,"e",79,2,9
14,15,19,"e",78,2,9
14,15,19,"e",77,2,9
14,15,19,"e",76,2,9
14,15,19,"e",75,2,9
14,15,19,"e",74,2,9
14,15,19,"e",73,2,9
14,15,19,"e",72,2,9
14,15,19,"e",71,2,9
14,15,19,"e",70,2,9
14,15,19,"e",69,2,9
14,15,19,"e",68,2,9
14,15,19,"e",67,2,9
14,15,19,"e",66,2,9
14,16,21,"e",13,2,9
14,15,19,"e",65,2,9
14,15,19,"e",64,2,9
14,15,19,"e",63,2,9
14,15,19,"e",62,2,9
14,15,19,"e",61,2,9
14,15,19,"e",60,2,9
14,15,19,"e",59,2,9
14,15,19,"e",58,2,9
14,15,20,"e",57,2,9
14,15,20,"e",56,2,9
14,15,20,"e",55,2,9
14,15,20,"e",54,2,9
14,15,20,"e",53,2,9
14,15,20,"e",52,2,9
14,15,19,"e",51,2,9
14,15,19,"e",50,2,9
14,15,17,"e",49,2,9
14,15,19,"e",48,2,9
14,15,19,"e",47,2,9
14,15,19,"e",46,2,9
14,15,21,"e",45,2,9
14,15,21,"e",44,2,9
14,15,21,"e",43,2,9
14,15,21,"e",42,2,9
14,15,16,"e",41,2,9
14,15,18,"e",40,2,9
14,15,18,"e",39,2,9
14,15,18,"e",38,2,9
14,15,21,"e",37,2,9
14,15,19,"e",36,2,9
14,15,20,"e",35,2,9
14,15,20,"e",34,2,9
14,15,22,"e",33,2,9
14,15,21,"e",32,2,9
14,15,21,"e",31,2,9
14,15,21,"e",30,2,9
14,15,22,"e",29,2,9
14,15,22,"e",28,2,9
14,15,20,"e",27,2,9
14,15,20,"e",26,2,9
14,15,19,"e",25,2,9
14,15,23,"e",24,2,9
14,15,21,"e",23,2,9
14,15,21,"e",22,2,9
14,15,21,"e",21,2,9
14,15,16,"e",20,2,9
14,15,16,"e",19,2,9
14,15,20,"e",18,2,9
14,15,16,"e",17,2,9
14,15,16,"e",16,2,9
14,15,18,"e",15,2,9
14,15,21,"e",14,2,9
14,15,21,"e",13,2,9
14,15,24,"e",12,2,9
14,15,26,"e",11,2,9
14,15,19,"e",10,2,9
14,15,24,"e",9,2,9
14,16,21,"e",12,2,9
14,15,25,"e",8,2,9
14,15,25,"e",7,2,9
14,15,28,"e",6,2,9
14,16,22,"e",11,2,9
14,15,21,"e",5,2,9
14,15,21,"e",4,2,9
14,15,24,"e",3,2,9
14,15,32,"e",2,2,9
14,15,32,"e",1,2,9
14,16,15,"e",10,2,9
14,16,20,"e",9,2,9
14,16,21,"e",8,2,9
14,16,16,"e",7,2,9
14,16,16,"e",6,2,9
14,16,16,"e",5,2,9
14,16,19,"e",4,2,9
14,16,24,"e",3,2,9
14,16,29,"e",2,2,9
14,16,14,"e",1,2,9
13,15,26,"e",180,2,18
13,15,26,"e",179,2,18
13,15,26,"e",178,2,18
13,15,26,"e",177,2,18
13,15,26,"e",176,2,18
13,15,26,"e",175,2,18
13,15,26,"e",174,2,18
13,15,26,"e",173,2,18
13,15,26,"e",172,2,18
13,15,26,"e",171,2,18
14,15,26,"e",180,2,18
14,15,26,"e",179,2,18
14,15,26,"e",178,2,18
14,15,26,"e",177,2,18
14,15,26,"e",176,2,18
14,15,26,"e",175,2,18
14,15,26,"e",174,2,18
14,15,26,"e",173,2,18
14,15,26,"e",172,2,18
14,15,26,"e",171,2,18
14,15,26,"e",170,2,18
14,15,26,"e",169,2,18
14,15,26,"e",168,2,18
14,15,26,"e",167,2,18
14,15,26,"e",166,2,18
14,15,26,"e",165,2,18
14,15,26,"e",164,2,18
14,15,26,"e",163,2,18
14,15,27,"e",162,2,18
14,15,27,"e",161,2,18
14,15,27,"e",160,2,18
14,15,27,"e",159,2,18
14,15,27,"e",158,2,18
14,15,27,"e",157,2,18
14,15,27,"e",156,2,18
14,15,27,"e",155,2,18
14,15,27,"e",154,2,18
14,15,27,"e",153,2,18
14,15,27,"e",152,2,18
14,15,27,"e",151,2,18
13,15,26,"e",170,2,18
14,15,27,"e",150,2,18
14,15,27,"e",149,2,18
14,15,27,"e",148,2,18
14,15,27,"e",147,2,18
14,15,28,"e",146,2,18
14,15,28,"e",145,2,18
14,15,28,"e",144,2,18
14,15,28,"e",143,2,18
14,15,28,"e",142,2,18
14,15,28,"e",141,2,18
14,15,27,"e",140,2,18
14,15,27,"e",139,2,18
14,15,27,"e",138,2,18
14,15,27,"e",137,2,18
14,15,27,"e",136,2,18
14,15,37,"e",135,2,18
14,15,37,"e",134,2,18
14,15,37,"e",133,2,18
14,15,37,"e",132,2,18
14,15,40,"e",131,2,18
14,15,40,"e",130,2,18
14,15,40,"e",129,2,18
14,15,40,"e",128,2,18
14,15,40,"e",127,2,18
14,15,40,"e",126,2,18
14,15,40,"e",125,2,18
14,15,40,"e",124,2,18
14,15,44,"e",123,2,18
14,15,40,"e",122,2,18
13,15,26,"e",169,2,18
14,15,44,"e",121,2,18
14,15,40,"e",120,2,18
14,15,40,"e",119,2,18
14,15,40,"e",118,2,18
14,15,40,"e",117,2,18
14,15,40,"e",116,2,18
14,15,40,"e",115,2,18
