"departureDate","returnDate","price","holiday","daysBeforeDeparture","origin","destination"
32,35,28,"t",180,9,2
32,35,28,"t",179,9,2
32,35,28,"t",178,9,2
32,35,28,"t",177,9,2
32,35,28,"t",176,9,2
32,35,26,"t",175,9,2
32,35,26,"t",174,9,2
32,35,26,"t",173,9,2
32,35,26,"t",172,9,2
32,35,26,"t",171,9,2
32,35,22,"t",170,9,2
32,35,26,"t",169,9,2
32,35,26,"t",168,9,2
32,35,32,"t",167,9,2
32,35,32,"t",166,9,2
32,35,32,"t",165,9,2
32,35,32,"t",164,9,2
32,35,30,"t",163,9,2
32,35,31,"t",162,9,2
32,35,31,"t",161,9,2
32,35,31,"t",160,9,2
32,35,31,"t",159,9,2
32,35,31,"t",158,9,2
32,35,31,"t",157,9,2
32,35,31,"t",156,9,2
32,35,31,"t",155,9,2
32,35,31,"t",154,9,2
32,35,31,"t",153,9,2
32,35,32,"t",152,9,2
32,35,32,"t",151,9,2
32,35,32,"t",150,9,2
32,35,31,"t",149,9,2
32,35,31,"t",148,9,2
32,35,31,"t",147,9,2
32,35,31,"t",146,9,2
32,35,31,"t",145,9,2
32,35,31,"t",144,9,2
32,35,31,"t",143,9,2
32,35,31,"t",142,9,2
32,35,31,"t",141,9,2
32,35,31,"t",140,9,2
32,35,32,"t",139,9,2
32,35,32,"t",138,9,2
32,35,32,"t",137,9,2
32,35,31,"t",136,9,2
32,35,31,"t",135,9,2
32,35,31,"t",134,9,2
32,35,31,"t",133,9,2
32,35,31,"t",132,9,2
32,35,31,"t",131,9,2
32,35,31,"t",130,9,2
32,35,31,"t",129,9,2
32,35,31,"t",128,9,2
32,35,31,"t",127,9,2
32,35,31,"t",126,9,2
32,35,31,"t",125,9,2
32,35,25,"t",124,9,2
32,35,28,"t",123,9,2
32,35,25,"t",122,9,2
32,35,28,"t",121,9,2
32,35,28,"t",120,9,2
32,35,31,"t",119,9,2
32,35,25,"t",118,9,2
32,35,25,"t",117,9,2
32,35,25,"t",116,9,2
32,35,25,"t",115,9,2
32,35,28,"t",114,9,2
32,35,28,"t",113,9,2
32,35,28,"t",112,9,2
32,35,28,"t",111,9,2
32,35,28,"t",110,9,2
32,35,28,"t",109,9,2
32,35,28,"t",108,9,2
32,35,28,"t",107,9,2
32,35,28,"t",106,9,2
32,35,28,"t",105,9,2
32,35,28,"t",104,9,2
32,35,28,"t",103,9,2
32,35,28,"t",102,9,2
32,35,28,"t",101,9,2
32,35,28,"t",100,9,2
32,35,28,"t",99,9,2
32,35,28,"t",98,9,2
32,35,28,"t",97,9,2
32,35,28,"t",96,9,2
32,35,26,"t",95,9,2
32,35,26,"t",94,9,2
32,35,26,"t",93,9,2
32,35,26,"t",92,9,2
32,35,25,"t",91,9,2
32,35,26,"t",90,9,2
32,35,26,"t",89,9,2
32,35,26,"t",88,9,2
32,35,26,"t",87,9,2
32,35,29,"t",86,9,2
32,35,29,"t",85,9,2
32,35,29,"t",84,9,2
32,35,27,"t",83,9,2
32,35,27,"t",82,9,2
32,35,26,"t",81,9,2
32,35,26,"t",80,9,2
32,35,26,"t",79,9,2
32,35,26,"t",78,9,2
32,35,27,"t",77,9,2
32,35,26,"t",76,9,2
32,35,26,"t",75,9,2
32,35,27,"t",74,9,2
32,35,26,"t",73,9,2
32,35,27,"t",72,9,2
32,35,27,"t",71,9,2
32,35,25,"t",70,9,2
32,35,25,"t",69,9,2
32,35,25,"t",68,9,2
32,35,25,"t",67,9,2
32,35,27,"t",66,9,2
32,35,27,"t",65,9,2
32,35,27,"t",64,9,2
32,35,25,"t",63,9,2
32,35,25,"t",62,9,2
32,35,25,"t",61,9,2
32,35,25,"t",60,9,2
32,35,25,"t",59,9,2
32,35,25,"t",58,9,2
32,35,25,"t",57,9,2
32,35,28,"t",56,9,2
32,35,25,"t",55,9,2
32,35,25,"t",54,9,2
32,35,28,"t",53,9,2
32,35,28,"t",52,9,2
32,35,28,"t",51,9,2
32,35,27,"t",50,9,2
32,35,27,"t",49,9,2
32,35,28,"t",48,9,2
32,35,28,"t",47,9,2
32,35,28,"t",46,9,2
32,35,28,"t",45,9,2
32,35,28,"t",44,9,2
32,35,28,"t",43,9,2
32,35,30,"t",42,9,2
32,35,26,"t",41,9,2
32,35,27,"t",40,9,2
32,35,27,"t",39,9,2
32,35,27,"t",38,9,2
32,35,26,"t",37,9,2
32,35,27,"t",36,9,2
32,35,27,"t",35,9,2
32,35,31,"t",34,9,2
32,35,31,"t",33,9,2
32,35,31,"t",32,9,2
32,35,27,"t",31,9,2
32,35,31,"t",30,9,2
32,35,27,"t",29,9,2
32,35,19,"t",28,9,2
32,35,19,"t",27,9,2
32,35,19,"t",26,9,2
32,35,19,"t",25,9,2
32,35,19,"t",24,9,2
32,35,18,"t",23,9,2
32,35,22,"t",22,9,2
32,35,18,"t",21,9,2
32,35,24,"t",20,9,2
32,35,24,"t",19,9,2
32,35,24,"t",18,9,2
32,35,20,"t",17,9,2
32,35,20,"t",16,9,2
32,35,26,"t",15,9,2
32,35,20,"t",14,9,2
32,35,20,"t",13,9,2
32,35,26,"t",12,9,2
32,35,26,"t",11,9,2
32,35,32,"t",10,9,2
32,35,28,"t",9,9,2
32,35,33,"t",8,9,2
32,35,26,"t",7,9,2
32,35,29,"t",6,9,2
32,35,34,"t",5,9,2
32,35,34,"t",4,9,2
32,35,41,"t",3,9,2
32,35,41,"t",2,9,2
32,35,56,"t",1,9,2
32,34,27,"t",180,9,2
32,34,27,"t",179,9,2
32,34,27,"t",178,9,2
32,34,27,"t",177,9,2
32,34,27,"t",176,9,2
32,34,25,"t",175,9,2
32,34,24,"t",174,9,2
32,34,24,"t",173,9,2
32,34,24,"t",172,9,2
32,34,24,"t",171,9,2
32,34,20,"t",170,9,2
32,34,21,"t",169,9,2
32,34,21,"t",168,9,2
32,34,26,"t",167,9,2
32,34,26,"t",166,9,2
32,34,26,"t",165,9,2
32,34,28,"t",164,9,2
32,34,26,"t",163,9,2
32,34,26,"t",162,9,2
32,34,26,"t",161,9,2
32,34,26,"t",160,9,2
32,34,26,"t",159,9,2
32,34,26,"t",158,9,2
32,34,26,"t",157,9,2
32,34,26,"t",156,9,2
32,34,26,"t",155,9,2
32,34,26,"t",154,9,2
32,34,26,"t",153,9,2
32,34,28,"t",152,9,2
32,34,28,"t",151,9,2
32,34,28,"t",150,9,2
32,34,26,"t",149,9,2
32,34,26,"t",148,9,2
32,34,26,"t",147,9,2
32,34,26,"t",146,9,2
32,34,26,"t",145,9,2
32,34,26,"t",144,9,2
32,34,26,"t",143,9,2
32,34,26,"t",142,9,2
32,34,26,"t",141,9,2
32,34,26,"t",140,9,2
32,34,28,"t",139,9,2
32,34,28,"t",138,9,2
32,34,28,"t",137,9,2
32,34,25,"t",136,9,2
32,34,25,"t",135,9,2
32,34,25,"t",134,9,2
32,34,25,"t",133,9,2
32,34,25,"t",132,9,2
32,34,25,"t",131,9,2
32,34,25,"t",130,9,2
32,34,25,"t",129,9,2
32,34,25,"t",128,9,2
32,34,25,"t",127,9,2
32,34,25,"t",126,9,2
32,34,25,"t",125,9,2
32,34,19,"t",124,9,2
32,34,22,"t",123,9,2
32,34,19,"t",122,9,2
32,34,22,"t",121,9,2
32,34,22,"t",120,9,2
32,34,22,"t",119,9,2
32,34,19,"t",118,9,2
32,34,19,"t",117,9,2
32,34,19,"t",116,9,2
32,34,19,"t",115,9,2
32,34,19,"t",114,9,2
32,34,19,"t",113,9,2
32,34,20,"t",112,9,2
32,34,20,"t",111,9,2
32,34,20,"t",110,9,2
32,34,20,"t",109,9,2
32,34,20,"t",108,9,2
32,34,20,"t",107,9,2
32,34,20,"t",106,9,2
32,34,20,"t",105,9,2
32,34,20,"t",104,9,2
32,34,20,"t",103,9,2
32,34,20,"t",102,9,2
32,34,20,"t",101,9,2
32,34,20,"t",100,9,2
32,34,20,"t",99,9,2
32,34,20,"t",98,9,2
32,34,20,"t",97,9,2
32,34,20,"t",96,9,2
32,34,20,"t",95,9,2
32,34,20,"t",94,9,2
32,34,20,"t",93,9,2
32,34,20,"t",92,9,2
32,34,20,"t",91,9,2
32,34,20,"t",90,9,2
32,34,20,"t",89,9,2
32,34,20,"t",88,9,2
32,34,20,"t",87,9,2
32,34,20,"t",86,9,2
32,34,20,"t",85,9,2
32,34,20,"t",84,9,2
32,34,20,"t",83,9,2
32,34,20,"t",82,9,2
32,34,20,"t",81,9,2
32,34,20,"t",80,9,2
32,34,20,"t",79,9,2
32,34,20,"t",78,9,2
32,34,20,"t",77,9,2
32,34,20,"t",76,9,2
