Origin,Destination,depatureYear,startMonth,departureDay,departureDate,returnYear,returnMonth,returnDay,returnDate,searchYear,searchMonth,searchDay,searchDate,price,dateRange,daysBeforeDeparture,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,9,2017-08-09,300.6,11/13 - 12/02,96,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,10,2017-08-10,300.6,11/13 - 12/02,95,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,11,2017-08-11,300.6,11/13 - 12/02,94,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,12,2017-08-12,300.6,11/13 - 12/02,93,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,13,2017-08-13,300.6,11/13 - 12/02,92,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,14,2017-08-14,289.6,11/13 - 12/02,91,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,15,2017-08-15,289.6,11/13 - 12/02,90,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,16,2017-08-16,290,11/13 - 12/02,89,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,17,2017-08-17,290,11/13 - 12/02,88,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,18,2017-08-18,290,11/13 - 12/02,87,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,19,2017-08-19,290,11/13 - 12/02,86,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,20,2017-08-20,290,11/13 - 12/02,85,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,21,2017-08-21,270.39,11/13 - 12/02,84,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,22,2017-08-22,263,11/13 - 12/02,83,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,23,2017-08-23,290,11/13 - 12/02,82,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,24,2017-08-24,226.39,11/13 - 12/02,81,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,25,2017-08-25,281,11/13 - 12/02,80,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,26,2017-08-26,281,11/13 - 12/02,79,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,27,2017-08-27,281,11/13 - 12/02,78,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,28,2017-08-28,281,11/13 - 12/02,77,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,29,2017-08-29,281,11/13 - 12/02,76,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,30,2017-08-30,281,11/13 - 12/02,75,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,8,31,2017-08-31,284,11/13 - 12/02,74,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,1,2017-09-01,284,11/13 - 12/02,73,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,2,2017-09-02,284,11/13 - 12/02,72,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,3,2017-09-03,284,11/13 - 12/02,71,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,4,2017-09-04,284,11/13 - 12/02,70,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,5,2017-09-05,294,11/13 - 12/02,69,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,6,2017-09-06,294,11/13 - 12/02,68,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,7,2017-09-07,294,11/13 - 12/02,67,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,8,2017-09-08,294,11/13 - 12/02,66,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,9,2017-09-09,294,11/13 - 12/02,65,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,10,2017-09-10,294,11/13 - 12/02,64,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,11,2017-09-11,256.41,11/13 - 12/02,63,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,12,2017-09-12,256.41,11/13 - 12/02,62,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,13,2017-09-13,295,11/13 - 12/02,61,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,14,2017-09-14,295,11/13 - 12/02,60,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,15,2017-09-15,295,11/13 - 12/02,59,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,16,2017-09-16,295,11/13 - 12/02,58,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,17,2017-09-17,295,11/13 - 12/02,57,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,18,2017-09-18,295,11/13 - 12/02,56,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,19,2017-09-19,292,11/13 - 12/02,55,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,20,2017-09-20,292,11/13 - 12/02,54,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,21,2017-09-21,292,11/13 - 12/02,53,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,22,2017-09-22,292,11/13 - 12/02,52,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,23,2017-09-23,292,11/13 - 12/02,51,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,24,2017-09-24,292,11/13 - 12/02,50,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,25,2017-09-25,278,11/13 - 12/02,49,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,26,2017-09-26,278,11/13 - 12/02,48,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,27,2017-09-27,278,11/13 - 12/02,47,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,28,2017-09-28,278,11/13 - 12/02,46,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,29,2017-09-29,278,11/13 - 12/02,45,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,9,30,2017-09-30,278,11/13 - 12/02,44,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,1,2017-10-01,278,11/13 - 12/02,43,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,2,2017-10-02,278,11/13 - 12/02,42,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,3,2017-10-03,278,11/13 - 12/02,41,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,4,2017-10-04,272,11/13 - 12/02,40,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,5,2017-10-05,272,11/13 - 12/02,39,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,6,2017-10-06,272,11/13 - 12/02,38,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,7,2017-10-07,272,11/13 - 12/02,37,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,8,2017-10-08,272,11/13 - 12/02,36,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,9,2017-10-09,272,11/13 - 12/02,35,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,10,2017-10-10,277,11/13 - 12/02,34,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,11,2017-10-11,286,11/13 - 12/02,33,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,12,2017-10-12,259,11/13 - 12/02,32,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,13,2017-10-13,272.6,11/13 - 12/02,31,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,14,2017-10-14,272.6,11/13 - 12/02,30,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,15,2017-10-15,259,11/13 - 12/02,29,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,16,2017-10-16,243,11/13 - 12/02,28,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,17,2017-10-17,241.4,11/13 - 12/02,27,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,18,2017-10-18,241.4,11/13 - 12/02,26,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,19,2017-10-19,241.4,11/13 - 12/02,25,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,20,2017-10-20,241.4,11/13 - 12/02,24,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,21,2017-10-21,243,11/13 - 12/02,23,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,22,2017-10-22,241.4,11/13 - 12/02,22,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,23,2017-10-23,241.4,11/13 - 12/02,21,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,24,2017-10-24,241.4,11/13 - 12/02,20,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,25,2017-10-25,241.4,11/13 - 12/02,19,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,26,2017-10-26,236.4,11/13 - 12/02,18,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,27,2017-10-27,236.4,11/13 - 12/02,17,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,28,2017-10-28,236.4,11/13 - 12/02,16,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,29,2017-10-29,236.4,11/13 - 12/02,15,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,30,2017-10-30,236.4,11/13 - 12/02,14,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,10,31,2017-10-31,236.4,11/13 - 12/02,13,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,11,1,2017-11-01,216.4,11/13 - 12/02,12,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,11,2,2017-11-02,218,11/13 - 12/02,11,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,11,3,2017-11-03,236.4,11/13 - 12/02,10,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,11,4,2017-11-04,236.4,11/13 - 12/02,9,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,11,5,2017-11-05,236.4,11/13 - 12/02,8,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,11,6,2017-11-06,236.4,11/13 - 12/02,7,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,11,7,2017-11-07,370,11/13 - 12/02,6,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,11,8,2017-11-08,380,11/13 - 12/02,5,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,11,9,2017-11-09,380,11/13 - 12/02,4,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,11,10,2017-11-10,372,11/13 - 12/02,3,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,11,11,2017-11-11,380,11/13 - 12/02,2,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,2,2017-12-02,2017,11,12,2017-11-12,372,11/13 - 12/02,1,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,5,17,2017-05-17,312.39,11/13 - 12/03,180,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,4,2017-06-04,318.39,11/13 - 12/03,162,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,5,2017-06-05,308.39,11/13 - 12/03,161,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,6,2017-06-06,308.39,11/13 - 12/03,160,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,7,2017-06-07,308.39,11/13 - 12/03,159,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,8,2017-06-08,308.39,11/13 - 12/03,158,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,9,2017-06-09,308.39,11/13 - 12/03,157,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,10,2017-06-10,308.39,11/13 - 12/03,156,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,11,2017-06-11,317,11/13 - 12/03,155,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,12,2017-06-12,317,11/13 - 12/03,154,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,13,2017-06-13,317,11/13 - 12/03,153,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,14,2017-06-14,308.4,11/13 - 12/03,152,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,15,2017-06-15,308.39,11/13 - 12/03,151,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,16,2017-06-16,308.39,11/13 - 12/03,150,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,17,2017-06-17,308.39,11/13 - 12/03,149,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,18,2017-06-18,308.39,11/13 - 12/03,148,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,19,2017-06-19,308.39,11/13 - 12/03,147,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,20,2017-06-20,308.39,11/13 - 12/03,146,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,21,2017-06-21,308.39,11/13 - 12/03,145,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,22,2017-06-22,308.39,11/13 - 12/03,144,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,23,2017-06-23,308.39,11/13 - 12/03,143,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,24,2017-06-24,308.39,11/13 - 12/03,142,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,25,2017-06-25,308.39,11/13 - 12/03,141,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,26,2017-06-26,308.39,11/13 - 12/03,140,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,27,2017-06-27,308.39,11/13 - 12/03,139,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,28,2017-06-28,297.6,11/13 - 12/03,138,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,29,2017-06-29,297.6,11/13 - 12/03,137,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,6,30,2017-06-30,297.6,11/13 - 12/03,136,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,1,2017-07-01,297.6,11/13 - 12/03,135,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,2,2017-07-02,297.6,11/13 - 12/03,134,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,3,2017-07-03,297.6,11/13 - 12/03,133,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,4,2017-07-04,297.6,11/13 - 12/03,132,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,5,2017-07-05,297.6,11/13 - 12/03,131,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,6,2017-07-06,297.6,11/13 - 12/03,130,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,7,2017-07-07,297.6,11/13 - 12/03,129,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,8,2017-07-08,297.6,11/13 - 12/03,128,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,9,2017-07-09,297.6,11/13 - 12/03,127,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,10,2017-07-10,297.6,11/13 - 12/03,126,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,11,2017-07-11,297.6,11/13 - 12/03,125,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,12,2017-07-12,303.6,11/13 - 12/03,124,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,13,2017-07-13,309,11/13 - 12/03,123,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,14,2017-07-14,314.39,11/13 - 12/03,122,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,15,2017-07-15,314.39,11/13 - 12/03,121,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,16,2017-07-16,309,11/13 - 12/03,120,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,17,2017-07-17,309,11/13 - 12/03,119,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,18,2017-07-18,309,11/13 - 12/03,118,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,19,2017-07-19,309,11/13 - 12/03,117,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,20,2017-07-20,309,11/13 - 12/03,116,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,21,2017-07-21,309,11/13 - 12/03,115,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,22,2017-07-22,309,11/13 - 12/03,114,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,23,2017-07-23,309,11/13 - 12/03,113,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,24,2017-07-24,309,11/13 - 12/03,112,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,25,2017-07-25,309,11/13 - 12/03,111,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,26,2017-07-26,309,11/13 - 12/03,110,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,27,2017-07-27,309,11/13 - 12/03,109,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,28,2017-07-28,309,11/13 - 12/03,108,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,29,2017-07-29,309,11/13 - 12/03,107,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,30,2017-07-30,309,11/13 - 12/03,106,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,7,31,2017-07-31,309,11/13 - 12/03,105,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,1,2017-08-01,309,11/13 - 12/03,104,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,2,2017-08-02,309,11/13 - 12/03,103,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,3,2017-08-03,303.6,11/13 - 12/03,102,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,4,2017-08-04,303.6,11/13 - 12/03,101,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,5,2017-08-05,303.6,11/13 - 12/03,100,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,6,2017-08-06,303.6,11/13 - 12/03,99,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,7,2017-08-07,303.6,11/13 - 12/03,98,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,8,2017-08-08,303.6,11/13 - 12/03,97,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,9,2017-08-09,303.6,11/13 - 12/03,96,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,10,2017-08-10,303.6,11/13 - 12/03,95,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,11,2017-08-11,303.6,11/13 - 12/03,94,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,12,2017-08-12,303.6,11/13 - 12/03,93,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,13,2017-08-13,303.6,11/13 - 12/03,92,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,14,2017-08-14,292.6,11/13 - 12/03,91,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,15,2017-08-15,292.6,11/13 - 12/03,90,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,16,2017-08-16,293,11/13 - 12/03,89,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,17,2017-08-17,293,11/13 - 12/03,88,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,18,2017-08-18,293,11/13 - 12/03,87,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,19,2017-08-19,293,11/13 - 12/03,86,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,20,2017-08-20,293,11/13 - 12/03,85,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,21,2017-08-21,270.39,11/13 - 12/03,84,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,22,2017-08-22,266,11/13 - 12/03,83,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,23,2017-08-23,293,11/13 - 12/03,82,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,24,2017-08-24,226.39,11/13 - 12/03,81,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,25,2017-08-25,290,11/13 - 12/03,80,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,26,2017-08-26,290,11/13 - 12/03,79,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,27,2017-08-27,290,11/13 - 12/03,78,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,28,2017-08-28,290,11/13 - 12/03,77,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,29,2017-08-29,290,11/13 - 12/03,76,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,30,2017-08-30,290,11/13 - 12/03,75,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,8,31,2017-08-31,290,11/13 - 12/03,74,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,9,1,2017-09-01,290,11/13 - 12/03,73,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,9,2,2017-09-02,290,11/13 - 12/03,72,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,9,3,2017-09-03,263.6,11/13 - 12/03,71,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,9,4,2017-09-04,263.6,11/13 - 12/03,70,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,9,5,2017-09-05,274,11/13 - 12/03,69,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,9,6,2017-09-06,283.6,11/13 - 12/03,68,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,9,7,2017-09-07,283.6,11/13 - 12/03,67,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,9,8,2017-09-08,283.6,11/13 - 12/03,66,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,9,9,2017-09-09,283.6,11/13 - 12/03,65,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,9,10,2017-09-10,283.6,11/13 - 12/03,64,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,9,11,2017-09-11,256.41,11/13 - 12/03,63,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,9,12,2017-09-12,256.41,11/13 - 12/03,62,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,9,13,2017-09-13,285.6,11/13 - 12/03,61,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,9,14,2017-09-14,285.6,11/13 - 12/03,60,
Boston,Los Angeles,2017,11,13,2017-11-13,2017,12,3,2017-12-03,2017,9,15,2017-09-15,285.6,11/13 - 12/03,59,
