"departureDate","returnDate","price","holiday","daysBeforeDeparture","origin","destination"
52,54,20,"u",180,14,42
52,54,20,"u",179,14,42
52,54,20,"u",178,14,42
52,54,20,"u",177,14,42
52,54,20,"u",176,14,42
52,54,20,"u",175,14,42
52,54,20,"u",174,14,42
52,54,20,"u",173,14,42
52,54,20,"u",172,14,42
52,54,20,"u",171,14,42
52,54,20,"u",170,14,42
52,54,20,"u",169,14,42
52,54,20,"u",168,14,42
52,54,20,"u",167,14,42
52,54,20,"u",166,14,42
52,54,20,"u",165,14,42
52,54,20,"u",164,14,42
52,54,20,"u",163,14,42
52,54,20,"u",162,14,42
52,54,20,"u",161,14,42
52,54,20,"u",160,14,42
52,54,20,"u",159,14,42
52,54,20,"u",158,14,42
52,54,20,"u",157,14,42
52,54,20,"u",156,14,42
52,54,20,"u",155,14,42
52,54,20,"u",154,14,42
52,54,20,"u",153,14,42
52,54,20,"u",152,14,42
52,54,20,"u",151,14,42
52,54,20,"u",150,14,42
52,54,20,"u",149,14,42
52,54,20,"u",148,14,42
52,54,20,"u",147,14,42
52,54,20,"u",146,14,42
52,54,20,"u",145,14,42
52,54,20,"u",144,14,42
52,54,20,"u",143,14,42
52,54,20,"u",142,14,42
52,54,20,"u",141,14,42
52,54,20,"u",140,14,42
52,54,20,"u",139,14,42
52,54,20,"u",138,14,42
52,54,20,"u",137,14,42
52,54,20,"u",136,14,42
52,54,20,"u",135,14,42
52,54,20,"u",134,14,42
52,54,20,"u",133,14,42
52,54,20,"u",132,14,42
52,54,20,"u",131,14,42
52,54,20,"u",130,14,42
52,54,20,"u",129,14,42
52,54,20,"u",128,14,42
52,54,20,"u",127,14,42
52,54,20,"u",126,14,42
52,54,20,"u",125,14,42
52,54,20,"u",124,14,42
52,54,20,"u",123,14,42
52,54,20,"u",122,14,42
52,54,20,"u",121,14,42
52,54,20,"u",120,14,42
52,54,20,"u",119,14,42
52,54,20,"u",118,14,42
52,54,20,"u",117,14,42
52,54,20,"u",116,14,42
52,54,20,"u",115,14,42
52,54,20,"u",114,14,42
52,54,20,"u",113,14,42
52,54,20,"u",112,14,42
52,54,20,"u",111,14,42
52,54,20,"u",110,14,42
52,54,20,"u",109,14,42
52,54,20,"u",108,14,42
52,54,20,"u",107,14,42
52,54,20,"u",106,14,42
52,54,20,"u",105,14,42
52,54,20,"u",104,14,42
52,54,20,"u",103,14,42
52,54,20,"u",102,14,42
52,54,20,"u",101,14,42
52,54,20,"u",100,14,42
52,54,20,"u",99,14,42
52,54,20,"u",98,14,42
52,54,20,"u",97,14,42
52,54,20,"u",96,14,42
52,54,22,"u",95,14,42
52,54,20,"u",94,14,42
52,54,27,"u",93,14,42
52,54,27,"u",92,14,42
52,54,28,"u",91,14,42
52,54,28,"u",90,14,42
52,54,32,"u",89,14,42
